Order_ID,Date,Product,Category,City,Quantity,Price
2389,2025-12-31,Monitor,Electronics,Ahmedabad,2,8659
2390,2025-05-16,Mouse,Electronics,Kolkata,1,493
2391,2025-03-03,Monitor,Electronics,Ahmedabad,4,8563
2392,2025-12-01,Printer,Electronics,Delhi,4,9522
2393,2025-06-10,Bag,Accessories,Hyderabad,3,1426
2394,2025-07-11,Mouse,Electronics,Mumbai,1,662
2395,2025-08-28,Pen,Stationery,Delhi,4,307
2396,2025-11-30,Laptop,Electronics,Ahmedabad,3,54976
2397,2025-01-01,Bag,Accessories,Delhi,3,1114
2398,2025-09-24,Bag,Accessories,Delhi,4,1400
2399,2025-02-28,Keyboard,Electronics,Hyderabad,3,1299
2400,2025-07-15,Mouse,Electronics,Delhi,4,559
2401,2025-02-22,Keyboard,Electronics,Hyderabad,1,1223
2402,2025-01-09,Monitor,Electronics,Pune,5,8667
2403,2025-11-02,Chair,Furniture,Pune,3,3565
2404,2025-09-22,Keyboard,Electronics,Hyderabad,5,1101
2405,2025-01-10,Bag,Accessories,Mumbai,5,1164
2406,2025-04-17,Sofa,Furniture,Bangalore,4,15253
2407,2025-07-27,Printer,Electronics,Pune,2,9500
2408,2025-08-07,Table,Furniture,Hyderabad,5,7249
2409,2025-04-25,Mouse,Electronics,Pune,5,665
2410,2025-12-01,Notebook,Stationery,Mumbai,1,206
2411,2025-04-28,Bottle,Accessories,Chennai,1,567
2412,2025-05-23,Notebook,Stationery,Hyderabad,2,181
2413,2025-07-14,Monitor,Electronics,Bangalore,3,8716
2414,2025-10-09,Notebook,Stationery,Chennai,3,32
2415,2025-03-22,Monitor,Electronics,Mumbai,4,8748
2416,2025-10-15,Keyboard,Electronics,Chennai,2,1322
2417,2025-06-18,Bottle,Accessories,Chennai,1,535
2418,2025-10-23,Notebook,Stationery,Pune,3,-11
2419,2025-12-05,Printer,Electronics,Pune,5,9667
2420,2025-01-08,Bottle,Accessories,Pune,1,387
2421,2025-09-12,Monitor,Electronics,Kolkata,2,8508
2422,2025-04-23,Laptop,Electronics,Mumbai,2,55035
2423,2025-05-16,Pen,Stationery,Bangalore,4,288
2424,2025-01-28,Sofa,Furniture,Bangalore,4,15086
2425,2025-05-31,Mouse,Electronics,Delhi,2,474
2426,2025-10-18,Pen,Stationery,Kolkata,4,206
2427,2025-03-05,Printer,Electronics,Bangalore,5,9742
2428,2025-11-16,Keyboard,Electronics,Mumbai,3,1277
2429,2025-10-03,Sofa,Furniture,Kolkata,2,14973
2430,2025-01-10,Mouse,Electronics,Mumbai,3,587
2431,2025-12-27,Notebook,Stationery,Chennai,5,153
2432,2025-12-22,Mouse,Electronics,Delhi,2,684
2433,2025-07-20,Monitor,Electronics,Mumbai,2,8505
2434,2025-12-02,Laptop,Electronics,Pune,2,54935
2435,2025-01-27,Bottle,Accessories,Chennai,4,228
2436,2025-10-30,Mouse,Electronics,Kolkata,3,696
2437,2025-03-14,Chair,Furniture,Ahmedabad,3,3581
2438,2025-07-09,Sofa,Furniture,Hyderabad,5,15026
2439,2025-06-18,Sofa,Furniture,Delhi,4,14926
2440,2025-04-28,Bag,Accessories,Delhi,3,1190
2441,2025-03-27,Laptop,Electronics,Delhi,5,55070
2442,2025-03-20,Pen,Stationery,Ahmedabad,1,168
2443,2025-08-25,Monitor,Electronics,Bangalore,1,8629
2444,2025-11-12,Monitor,Electronics,Hyderabad,2,8441
2445,2025-03-19,Mouse,Electronics,Bangalore,4,406
2446,2025-06-29,Sofa,Furniture,Chennai,4,15006
2447,2025-10-13,Printer,Electronics,Hyderabad,1,9422
2448,2025-11-21,Chair,Furniture,Mumbai,5,3406
2449,2025-08-04,Printer,Electronics,Hyderabad,2,9652
2450,2025-11-17,Notebook,Stationery,Pune,3,36
2451,2025-08-22,Chair,Furniture,Chennai,2,3442
2452,2025-07-18,Monitor,Electronics,Kolkata,3,8539
2453,2025-12-25,Monitor,Electronics,Mumbai,3,8477
2454,2025-04-11,Keyboard,Electronics,Ahmedabad,3,1253
2455,2025-02-28,Keyboard,Electronics,Mumbai,1,1114
2456,2025-10-12,Monitor,Electronics,Mumbai,5,8787
2457,2025-01-30,Printer,Electronics,Ahmedabad,1,9537
2458,2025-09-18,Mouse,Electronics,Bangalore,2,646
2459,2025-02-03,Chair,Furniture,Chennai,1,3567
2460,2025-06-01,Laptop,Electronics,Kolkata,5,55020
2461,2025-08-28,Pen,Stationery,Pune,4,81
2462,2025-05-14,Sofa,Furniture,Mumbai,1,15026
2463,2025-02-09,Table,Furniture,Delhi,3,7253
2464,2025-08-07,Pen,Stationery,Bangalore,4,1
2465,2025-12-15,Table,Furniture,Pune,3,7281
2466,2025-06-09,Sofa,Furniture,Ahmedabad,1,15254
2467,2025-12-16,Table,Furniture,Pune,5,7090
2468,2025-10-16,Chair,Furniture,Hyderabad,4,3780
2469,2025-04-04,Pen,Stationery,Mumbai,1,113
2470,2025-08-14,Printer,Electronics,Kolkata,4,9521
2471,2025-10-28,Bottle,Accessories,Bangalore,3,427
2472,2025-11-23,Table,Furniture,Hyderabad,5,7012
2473,2025-01-06,Bag,Accessories,Kolkata,2,1404
2474,2025-12-17,Notebook,Stationery,Chennai,5,128
2475,2025-12-05,Keyboard,Electronics,Hyderabad,1,1269
2476,2025-08-18,Bag,Accessories,Mumbai,4,1500
2477,2025-10-25,Laptop,Electronics,Chennai,1,55293
2478,2025-11-14,Monitor,Electronics,Mumbai,4,8503
2479,2025-10-29,Bag,Accessories,Chennai,1,1335
2480,2025-09-26,Mouse,Electronics,Bangalore,5,504
2481,2025-09-09,Printer,Electronics,Delhi,5,9684
2482,2025-04-11,Printer,Electronics,Chennai,3,9548
2483,2025-08-21,Mouse,Electronics,Chennai,4,630
2484,2025-11-22,Bottle,Accessories,Mumbai,5,378
2485,2025-01-22,Mouse,Electronics,Kolkata,3,651
2486,2025-06-06,Notebook,Stationery,Delhi,4,78
2487,2025-12-20,Bag,Accessories,Delhi,2,1404
2488,2025-02-27,Keyboard,Electronics,Chennai,5,1131
2489,2025-02-24,Sofa,Furniture,Chennai,5,14910
2490,2025-03-11,Printer,Electronics,Chennai,2,9655
2491,2025-11-25,Chair,Furniture,Bangalore,2,3540
2492,2025-12-21,Monitor,Electronics,Hyderabad,1,8526
2493,2025-03-01,Sofa,Furniture,Chennai,1,15224
2494,2025-12-24,Chair,Furniture,Kolkata,5,3738
2495,2025-12-27,Keyboard,Electronics,Bangalore,1,1140
2496,2025-06-10,Mouse,Electronics,Kolkata,4,548
2497,2025-09-26,Sofa,Furniture,Delhi,2,15018
2498,2025-05-06,Pen,Stationery,Kolkata,2,174
2499,2025-11-03,Notebook,Stationery,Hyderabad,4,222
2500,2025-01-14,Pen,Stationery,Bangalore,5,-31
2501,2025-09-12,Printer,Electronics,Mumbai,4,9516
2502,2025-12-10,Notebook,Stationery,Kolkata,4,247
2503,2025-02-04,Pen,Stationery,Delhi,2,145
2504,2025-04-06,Keyboard,Electronics,Chennai,4,1195
2505,2025-06-01,Sofa,Furniture,Delhi,5,15239
2506,2025-01-16,Keyboard,Electronics,Kolkata,4,1366
2507,2025-01-16,Notebook,Stationery,Pune,4,315
2508,2025-01-12,Keyboard,Electronics,Kolkata,5,1497
2509,2025-10-20,Chair,Furniture,Kolkata,4,3458
2510,2025-07-17,Bag,Accessories,Kolkata,3,1384
2511,2025-10-05,Laptop,Electronics,Chennai,2,55103
2512,2025-02-14,Bag,Accessories,Bangalore,5,1362
2513,2025-04-19,Sofa,Furniture,Kolkata,2,14991
2514,2025-09-11,Table,Furniture,Pune,1,7132
2515,2025-12-24,Table,Furniture,Mumbai,5,6912
2516,2025-10-26,Chair,Furniture,Ahmedabad,5,3597
2517,2025-06-03,Pen,Stationery,Delhi,5,289
2518,2025-03-03,Mouse,Electronics,Bangalore,4,700
2519,2025-01-22,Chair,Furniture,Mumbai,2,3492
2520,2025-08-14,Bottle,Accessories,Hyderabad,5,385
2521,2025-06-21,Printer,Electronics,Chennai,3,9421
2522,2025-01-30,Laptop,Electronics,Kolkata,4,55232
2523,2025-07-26,Keyboard,Electronics,Mumbai,4,1443
2524,2025-02-12,Table,Furniture,Mumbai,2,7028
2525,2025-06-23,Bag,Accessories,Ahmedabad,3,1271
2526,2025-12-08,Pen,Stationery,Delhi,1,16
2527,2025-07-22,Bag,Accessories,Pune,4,1359
2528,2025-06-05,Mouse,Electronics,Bangalore,5,608
2529,2025-10-27,Mouse,Electronics,Mumbai,4,602
2530,2025-02-08,Sofa,Furniture,Delhi,4,14901
2531,2025-06-18,Bottle,Accessories,Ahmedabad,4,492
2532,2025-05-16,Chair,Furniture,Ahmedabad,3,3490
2533,2025-07-16,Printer,Electronics,Kolkata,1,9552
2534,2025-02-27,Keyboard,Electronics,Hyderabad,3,1174
2535,2025-01-31,Keyboard,Electronics,Kolkata,3,1480
2536,2025-12-25,Mouse,Electronics,Hyderabad,5,549
2537,2025-08-28,Sofa,Furniture,Pune,5,14978
2538,2025-03-10,Printer,Electronics,Chennai,5,9784
2539,2025-06-19,Bottle,Accessories,Mumbai,2,211
2540,2025-10-14,Chair,Furniture,Delhi,2,3788
2541,2025-02-07,Notebook,Stationery,Delhi,4,159
2542,2025-07-05,Sofa,Furniture,Bangalore,1,15139
2543,2025-12-14,Chair,Furniture,Mumbai,4,3756
2544,2025-08-15,Pen,Stationery,Mumbai,1,245
2545,2025-04-09,Bag,Accessories,Bangalore,4,1248
2546,2025-12-18,Notebook,Stationery,Delhi,2,-16
2547,2025-05-03,Chair,Furniture,Chennai,2,3453
2548,2025-12-22,Bag,Accessories,Mumbai,1,1151
2549,2025-10-29,Chair,Furniture,Chennai,1,3774
2550,2025-05-29,Sofa,Furniture,Chennai,2,14943
2551,2025-06-25,Table,Furniture,Hyderabad,1,7179
2552,2025-03-22,Pen,Stationery,Bangalore,1,309
2553,2025-12-14,Notebook,Stationery,Ahmedabad,4,345
2554,2025-01-29,Keyboard,Electronics,Bangalore,2,1138
2555,2025-05-28,Chair,Furniture,Chennai,2,3503
2556,2025-11-10,Table,Furniture,Ahmedabad,1,7215
2557,2025-10-10,Notebook,Stationery,Bangalore,5,203
2558,2025-08-12,Sofa,Furniture,Bangalore,5,14907
2559,2025-12-24,Printer,Electronics,Delhi,4,9756
2560,2025-06-29,Laptop,Electronics,Delhi,4,55188
2561,2025-04-25,Monitor,Electronics,Bangalore,1,8452
2562,2025-06-03,Notebook,Stationery,Delhi,1,160
2563,2025-12-01,Bag,Accessories,Kolkata,2,1280
2564,2025-08-02,Laptop,Electronics,Chennai,4,54971
2565,2025-07-22,Notebook,Stationery,Bangalore,1,356
2566,2025-06-03,Bag,Accessories,Pune,4,1378
2567,2025-07-14,Printer,Electronics,Delhi,3,9669
2568,2025-09-11,Bottle,Accessories,Pune,3,487
2569,2025-12-07,Monitor,Electronics,Ahmedabad,1,8488
2570,2025-08-06,Table,Furniture,Delhi,3,6943
2571,2025-05-18,Bag,Accessories,Bangalore,3,1123
2572,2025-11-02,Laptop,Electronics,Delhi,2,55078
2573,2025-05-20,Pen,Stationery,Mumbai,3,84
2574,2025-06-11,Sofa,Furniture,Bangalore,1,15151
2575,2025-08-04,Mouse,Electronics,Kolkata,4,443
2576,2025-10-04,Notebook,Stationery,Hyderabad,2,29
2577,2025-08-07,Monitor,Electronics,Ahmedabad,3,8475
2578,2025-11-24,Laptop,Electronics,Bangalore,5,55227
2579,2025-04-30,Notebook,Stationery,Bangalore,2,313
2580,2025-09-16,Mouse,Electronics,Pune,5,605
2581,2025-08-27,Bottle,Accessories,Pune,2,590
2582,2025-02-17,Monitor,Electronics,Hyderabad,4,8444
2583,2025-01-09,Notebook,Stationery,Bangalore,4,40
2584,2025-02-16,Monitor,Electronics,Chennai,1,8749
2585,2025-03-28,Bottle,Accessories,Chennai,5,520
2586,2025-12-07,Keyboard,Electronics,Bangalore,3,1392
2587,2025-03-24,Printer,Electronics,Ahmedabad,2,9445
2588,2025-11-23,Laptop,Electronics,Hyderabad,4,55297
2589,2025-01-30,Mouse,Electronics,Chennai,5,776
2590,2025-06-26,Monitor,Electronics,Pune,1,8794
2591,2025-08-05,Laptop,Electronics,Chennai,2,54980
2592,2025-08-25,Pen,Stationery,Bangalore,1,-56
2593,2025-08-23,Notebook,Stationery,Bangalore,4,252
2594,2025-10-31,Chair,Furniture,Ahmedabad,4,3441
2595,2025-07-27,Sofa,Furniture,Ahmedabad,5,15287
2596,2025-09-29,Keyboard,Electronics,Mumbai,2,1219
2597,2025-10-24,Pen,Stationery,Bangalore,5,227
2598,2025-11-17,Notebook,Stationery,Kolkata,4,98
2599,2025-08-16,Monitor,Electronics,Mumbai,4,8758
2600,2025-12-31,Laptop,Electronics,Ahmedabad,4,55006
2601,2025-05-13,Laptop,Electronics,Delhi,5,55063
2602,2025-07-22,Bottle,Accessories,Mumbai,3,570
2603,2025-01-31,Chair,Furniture,Kolkata,1,3456
2604,2025-05-30,Bag,Accessories,Mumbai,3,1409
2605,2025-07-05,Bag,Accessories,Mumbai,5,1442
2606,2025-10-30,Chair,Furniture,Ahmedabad,2,3699
2607,2025-02-15,Chair,Furniture,Bangalore,1,3771
2608,2025-10-23,Bag,Accessories,Delhi,3,1434
2609,2025-04-16,Keyboard,Electronics,Delhi,2,1254
2610,2025-06-10,Pen,Stationery,Delhi,3,201
2611,2025-07-23,Pen,Stationery,Kolkata,3,313
2612,2025-12-12,Sofa,Furniture,Ahmedabad,3,15223
2613,2025-11-05,Laptop,Electronics,Chennai,1,55270
2614,2025-09-17,Bottle,Accessories,Hyderabad,5,444
2615,2025-05-30,Mouse,Electronics,Ahmedabad,5,517
2616,2025-10-26,Keyboard,Electronics,Ahmedabad,5,1144
2617,2025-10-29,Table,Furniture,Hyderabad,1,7169
2618,2025-03-03,Monitor,Electronics,Chennai,3,8402
2619,2025-01-23,Monitor,Electronics,Bangalore,5,8533
2620,2025-07-14,Bottle,Accessories,Ahmedabad,1,446
2621,2025-08-12,Keyboard,Electronics,Hyderabad,3,1333
2622,2025-02-13,Mouse,Electronics,Mumbai,1,756
2623,2025-06-20,Mouse,Electronics,Hyderabad,1,618
2624,2025-09-11,Chair,Furniture,Ahmedabad,1,3411
2625,2025-10-26,Bottle,Accessories,Pune,2,307
2626,2025-01-21,Notebook,Stationery,Chennai,3,333
2627,2025-04-13,Laptop,Electronics,Ahmedabad,5,54927
2628,2025-07-19,Mouse,Electronics,Ahmedabad,4,423
2629,2025-04-28,Bag,Accessories,Chennai,2,1469
2630,2025-06-21,Chair,Furniture,Pune,5,3672
2631,2025-12-16,Laptop,Electronics,Kolkata,2,55071
2632,2025-08-13,Notebook,Stationery,Delhi,4,144
2633,2025-04-20,Bottle,Accessories,Kolkata,2,545
2634,2025-02-12,Keyboard,Electronics,Bangalore,3,1256
2635,2025-02-08,Keyboard,Electronics,Ahmedabad,4,1118
2636,2025-09-07,Chair,Furniture,Bangalore,5,3741
2637,2025-07-13,Bottle,Accessories,Mumbai,3,297
2638,2025-11-15,Bag,Accessories,Chennai,3,1191
2639,2025-09-02,Bottle,Accessories,Bangalore,5,416
2640,2025-11-10,Monitor,Electronics,Mumbai,5,8679
2641,2025-10-29,Pen,Stationery,Hyderabad,5,202
2642,2025-08-12,Bag,Accessories,Hyderabad,3,1362
2643,2025-03-22,Printer,Electronics,Delhi,2,9682
2644,2025-02-17,Bag,Accessories,Ahmedabad,5,1292
2645,2025-02-08,Pen,Stationery,Delhi,3,80
2646,2025-01-19,Table,Furniture,Chennai,2,7146
2647,2025-04-07,Notebook,Stationery,Delhi,2,29
2648,2025-12-04,Sofa,Furniture,Kolkata,3,14902
2649,2025-01-20,Monitor,Electronics,Ahmedabad,3,8620
2650,2025-03-16,Chair,Furniture,Pune,2,3685
2651,2025-09-14,Bag,Accessories,Mumbai,3,1395
2652,2025-06-28,Notebook,Stationery,Ahmedabad,5,247
2653,2025-07-22,Mouse,Electronics,Delhi,3,670
2654,2025-03-19,Bottle,Accessories,Pune,2,595
2655,2025-07-05,Sofa,Furniture,Ahmedabad,5,15009
2656,2025-01-07,Laptop,Electronics,Pune,5,55132
2657,2025-01-26,Pen,Stationery,Bangalore,2,41
2658,2025-11-29,Printer,Electronics,Mumbai,3,9660
2659,2025-06-19,Sofa,Furniture,Ahmedabad,5,14903
2660,2025-11-10,Sofa,Furniture,Delhi,4,14903
2661,2025-07-15,Laptop,Electronics,Chennai,4,55177
2662,2025-01-30,Bag,Accessories,Mumbai,4,1285
2663,2025-07-08,Table,Furniture,Hyderabad,3,7102
2664,2025-10-16,Bottle,Accessories,Kolkata,1,312
2665,2025-12-17,Notebook,Stationery,Mumbai,4,217
2666,2025-01-19,Bottle,Accessories,Mumbai,4,388
2667,2025-08-19,Keyboard,Electronics,Ahmedabad,3,1139
2668,2025-10-08,Chair,Furniture,Kolkata,1,3731
2669,2025-12-27,Chair,Furniture,Ahmedabad,3,3571
2670,2025-02-10,Laptop,Electronics,Chennai,4,54919
2671,2025-08-03,Bag,Accessories,Hyderabad,3,1181
2672,2025-07-16,Laptop,Electronics,Mumbai,3,55154
2673,2025-06-15,Laptop,Electronics,Pune,1,55186
2674,2025-12-02,Bottle,Accessories,Bangalore,1,482
2675,2025-12-16,Bottle,Accessories,Ahmedabad,4,405
2676,2025-07-05,Bottle,Accessories,Bangalore,2,213
2677,2025-04-05,Mouse,Electronics,Delhi,5,590
2678,2025-08-31,Bag,Accessories,Ahmedabad,3,1294
2679,2025-01-09,Bottle,Accessories,Kolkata,1,586
2680,2025-09-25,Bottle,Accessories,Mumbai,3,470
2681,2025-05-13,Printer,Electronics,Delhi,4,9679
2682,2025-02-03,Monitor,Electronics,Pune,5,8692
2683,2025-09-23,Keyboard,Electronics,Chennai,1,1177
2684,2025-07-28,Table,Furniture,Pune,4,7237
2685,2025-01-13,Bag,Accessories,Bangalore,2,1289
2686,2025-10-09,Bag,Accessories,Bangalore,4,1426
2687,2025-02-01,Pen,Stationery,Delhi,5,21
2688,2025-01-26,Laptop,Electronics,Kolkata,4,55150
2689,2025-06-19,Bottle,Accessories,Kolkata,4,355
2690,2025-04-19,Laptop,Electronics,Chennai,1,55136
2691,2025-05-16,Bottle,Accessories,Bangalore,2,488
2692,2025-09-30,Notebook,Stationery,Delhi,1,275
2693,2025-12-06,Notebook,Stationery,Mumbai,3,51
2694,2025-03-01,Bag,Accessories,Delhi,2,1196
2695,2025-10-06,Mouse,Electronics,Delhi,1,711
2696,2025-08-20,Printer,Electronics,Chennai,1,9695
2697,2025-07-16,Monitor,Electronics,Pune,5,8674
2698,2025-07-17,Chair,Furniture,Chennai,4,3606
2699,2025-06-01,Keyboard,Electronics,Bangalore,4,1249
2700,2025-02-08,Table,Furniture,Bangalore,2,7067
2701,2025-09-22,Keyboard,Electronics,Hyderabad,2,1330
2702,2025-12-20,Pen,Stationery,Chennai,2,295
2703,2025-12-12,Mouse,Electronics,Mumbai,4,771
2704,2025-09-30,Bottle,Accessories,Delhi,2,561
2705,2025-12-07,Bag,Accessories,Chennai,2,1394
2706,2025-08-08,Mouse,Electronics,Mumbai,3,784
2707,2025-05-07,Bag,Accessories,Bangalore,1,1459
2708,2025-11-25,Notebook,Stationery,Chennai,3,79
2709,2025-01-21,Chair,Furniture,Hyderabad,1,3468
2710,2025-04-17,Keyboard,Electronics,Bangalore,2,1244
2711,2025-12-28,Pen,Stationery,Bangalore,4,217
2712,2025-04-12,Notebook,Stationery,Hyderabad,1,-17
2713,2025-09-25,Printer,Electronics,Bangalore,5,9462
2714,2025-12-27,Chair,Furniture,Delhi,1,3477
2715,2025-08-07,Bottle,Accessories,Delhi,2,243
2716,2025-02-24,Sofa,Furniture,Hyderabad,5,15258
2717,2025-10-29,Keyboard,Electronics,Kolkata,2,1335
2718,2025-06-15,Sofa,Furniture,Mumbai,4,15067
2719,2025-08-27,Monitor,Electronics,Hyderabad,1,8715
2720,2025-07-20,Keyboard,Electronics,Pune,3,1392
2721,2025-07-27,Bag,Accessories,Chennai,4,1456
2722,2025-07-11,Keyboard,Electronics,Pune,5,1378
2723,2025-11-30,Table,Furniture,Chennai,3,7102
2724,2025-01-19,Monitor,Electronics,Mumbai,4,8557
2725,2025-03-06,Table,Furniture,Chennai,2,7242
2726,2025-11-22,Mouse,Electronics,Chennai,5,740
2727,2025-05-28,Notebook,Stationery,Delhi,1,101
2728,2025-07-08,Mouse,Electronics,Mumbai,1,782
2729,2025-03-14,Bag,Accessories,Kolkata,2,1467
2730,2025-09-11,Monitor,Electronics,Delhi,4,8789
2731,2025-10-29,Chair,Furniture,Pune,2,3687
2732,2025-05-29,Bottle,Accessories,Delhi,5,531
2733,2025-01-27,Sofa,Furniture,Ahmedabad,5,15155
2734,2025-02-16,Monitor,Electronics,Hyderabad,4,8536
2735,2025-08-30,Pen,Stationery,Ahmedabad,2,27
2736,2025-07-07,Laptop,Electronics,Kolkata,1,55002
2737,2026-01-01,Mouse,Electronics,Chennai,2,783
2738,2025-02-20,Keyboard,Electronics,Kolkata,2,1487
2739,2025-11-09,Sofa,Furniture,Chennai,5,14919
2740,2025-08-28,Bottle,Accessories,Chennai,5,377
2741,2025-09-19,Keyboard,Electronics,Bangalore,3,1335
2742,2025-02-28,Pen,Stationery,Pune,5,295
2743,2025-05-01,Table,Furniture,Chennai,5,7067
2744,2025-07-23,Table,Furniture,Mumbai,1,7098
2745,2025-12-20,Sofa,Furniture,Bangalore,5,15032
2746,2025-06-28,Keyboard,Electronics,Chennai,4,1279
2747,2025-04-13,Table,Furniture,Chennai,5,7206
2748,2025-06-17,Monitor,Electronics,Pune,2,8456
2749,2025-05-12,Laptop,Electronics,Delhi,1,55238
2750,2025-12-04,Bag,Accessories,Kolkata,3,1318
2751,2025-11-18,Chair,Furniture,Kolkata,4,3626
2752,2025-05-13,Notebook,Stationery,Kolkata,1,196
2753,2025-02-04,Bag,Accessories,Mumbai,4,1142
2754,2025-03-25,Monitor,Electronics,Mumbai,4,8532
2755,2025-04-24,Bag,Accessories,Chennai,5,1288
2756,2025-06-22,Chair,Furniture,Pune,4,3613
2757,2025-09-13,Pen,Stationery,Chennai,1,202
2758,2025-06-15,Keyboard,Electronics,Mumbai,4,1305
2759,2025-05-10,Table,Furniture,Pune,5,7271
2760,2025-05-19,Sofa,Furniture,Bangalore,1,14915
2761,2025-08-24,Pen,Stationery,Mumbai,4,74
2762,2025-03-12,Table,Furniture,Ahmedabad,2,7035
2763,2025-06-01,Chair,Furniture,Hyderabad,3,3712
2764,2025-07-29,Laptop,Electronics,Hyderabad,5,55082
2765,2025-04-21,Printer,Electronics,Ahmedabad,3,9777
2766,2025-07-15,Mouse,Electronics,Pune,2,550
2767,2025-02-22,Bag,Accessories,Ahmedabad,4,1172
2768,2025-04-24,Chair,Furniture,Mumbai,4,3710
2769,2025-06-05,Printer,Electronics,Pune,5,9693
2770,2025-07-09,Pen,Stationery,Kolkata,5,24
2771,2025-06-12,Laptop,Electronics,Pune,3,54922
2772,2025-09-02,Pen,Stationery,Hyderabad,2,188
2773,2025-08-15,Bag,Accessories,Kolkata,2,1114
2774,2025-07-24,Printer,Electronics,Mumbai,4,9510
2775,2025-07-04,Bottle,Accessories,Kolkata,4,583
2776,2025-04-26,Chair,Furniture,Kolkata,3,3707
2777,2025-03-30,Printer,Electronics,Pune,5,9585
2778,2025-08-10,Monitor,Electronics,Mumbai,1,8551
2779,2025-06-27,Printer,Electronics,Mumbai,2,9475
2780,2025-10-22,Keyboard,Electronics,Ahmedabad,5,1180
2781,2025-12-23,Bag,Accessories,Pune,5,1112
2782,2025-11-27,Bottle,Accessories,Chennai,2,555
2783,2025-08-04,Bottle,Accessories,Hyderabad,2,545
2784,2025-03-30,Printer,Electronics,Bangalore,3,9406
2785,2025-04-13,Laptop,Electronics,Ahmedabad,3,55033
2786,2025-09-25,Chair,Furniture,Delhi,5,3412
2787,2025-03-16,Notebook,Stationery,Delhi,1,19
2788,2025-01-13,Printer,Electronics,Kolkata,3,9405
2789,2025-03-04,Chair,Furniture,Ahmedabad,2,3794
2790,2025-10-03,Laptop,Electronics,Kolkata,4,54962
2791,2025-10-28,Bottle,Accessories,Chennai,4,370
2792,2025-12-09,Laptop,Electronics,Hyderabad,4,54989
2793,2025-05-14,Monitor,Electronics,Bangalore,2,8662
2794,2025-09-28,Laptop,Electronics,Mumbai,5,54988
2795,2025-11-27,Keyboard,Electronics,Bangalore,3,1482
2796,2025-05-11,Chair,Furniture,Ahmedabad,2,3527
2797,2025-08-26,Laptop,Electronics,Hyderabad,2,55063
2798,2025-08-25,Chair,Furniture,Hyderabad,4,3605
2799,2025-12-20,Printer,Electronics,Bangalore,5,9640
2800,2025-01-05,Sofa,Furniture,Delhi,1,15247
2801,2025-05-29,Sofa,Furniture,Pune,2,15292
2802,2025-06-06,Notebook,Stationery,Pune,1,85
2803,2025-06-20,Table,Furniture,Mumbai,4,7237
2804,2025-04-10,Table,Furniture,Hyderabad,1,6940
2805,2025-09-28,Keyboard,Electronics,Chennai,4,1254
2806,2025-11-07,Pen,Stationery,Delhi,2,223
2807,2025-04-23,Chair,Furniture,Kolkata,5,3784
2808,2025-08-15,Mouse,Electronics,Bangalore,5,471
2809,2025-04-24,Mouse,Electronics,Pune,1,597
2810,2025-11-12,Sofa,Furniture,Delhi,2,15283
2811,2025-07-03,Bag,Accessories,Ahmedabad,3,1347
2812,2025-02-16,Monitor,Electronics,Bangalore,1,8763
2813,2025-10-01,Monitor,Electronics,Bangalore,5,8578
2814,2025-11-13,Laptop,Electronics,Hyderabad,5,55118
2815,2025-03-30,Mouse,Electronics,Hyderabad,1,556
2816,2025-04-17,Chair,Furniture,Delhi,4,3692
2817,2025-11-13,Bag,Accessories,Mumbai,2,1296
2818,2025-10-17,Printer,Electronics,Mumbai,2,9673
2819,2025-04-24,Notebook,Stationery,Kolkata,2,64
2820,2025-05-01,Monitor,Electronics,Ahmedabad,4,8589
2821,2025-06-13,Bag,Accessories,Kolkata,5,1349
2822,2025-12-04,Mouse,Electronics,Delhi,2,687
2823,2025-06-25,Chair,Furniture,Bangalore,5,3432
2824,2025-08-31,Notebook,Stationery,Kolkata,3,24
2825,2025-05-15,Sofa,Furniture,Chennai,4,15205
2826,2025-08-30,Chair,Furniture,Kolkata,5,3750
2827,2025-05-25,Notebook,Stationery,Chennai,4,230
2828,2025-08-02,Pen,Stationery,Chennai,3,280
2829,2025-04-29,Bag,Accessories,Kolkata,4,1161
2830,2025-03-18,Printer,Electronics,Pune,2,9576
2831,2025-04-06,Monitor,Electronics,Mumbai,3,8759
2832,2025-02-01,Keyboard,Electronics,Ahmedabad,5,1495
2833,2025-05-09,Pen,Stationery,Chennai,4,276
2834,2025-05-21,Sofa,Furniture,Bangalore,4,15031
2835,2025-08-14,Keyboard,Electronics,Hyderabad,2,1302
2836,2025-09-10,Sofa,Furniture,Pune,2,15224
2837,2025-01-07,Printer,Electronics,Pune,5,9400
2838,2025-03-19,Bag,Accessories,Mumbai,1,1186
2839,2025-05-13,Table,Furniture,Chennai,3,7000
2840,2025-04-04,Table,Furniture,Pune,1,7284
2841,2025-11-05,Chair,Furniture,Bangalore,4,3657
2842,2025-06-22,Chair,Furniture,Chennai,4,3427
2843,2025-04-11,Printer,Electronics,Ahmedabad,5,9633
2844,2025-05-09,Keyboard,Electronics,Mumbai,2,1104
2845,2025-12-14,Pen,Stationery,Hyderabad,3,39
2846,2025-11-14,Keyboard,Electronics,Hyderabad,4,1116
2847,2025-07-18,Table,Furniture,Ahmedabad,2,7100
2848,2025-10-15,Monitor,Electronics,Hyderabad,5,8527
2849,2025-12-05,Keyboard,Electronics,Pune,1,1302
2850,2025-09-08,Mouse,Electronics,Hyderabad,2,462
2851,2025-01-21,Bag,Accessories,Pune,1,1431
